Amenities,Bedrooms,Bathrooms,Area (m²),Furnished,Level,Ad Type,Type,Payment Option,price,title,location,Compound
Built in Kitchen Appliances,3,1,130,No,4,For Sale,Apartment,Cash,"400,000 EGP",شقة للبيع,Matareya,
"Electricity Meter,Water Meter,Natural Gas,Landline",2,1,80,No,3,For Sale,Apartment,Cash,"300,000 EGPnegotiable",شقة للبيع,Helmeyat El Zaytoun,
,3,3,175,No,1,For Sale,Apartment,Cash,"1,575,000 EGP",شقة ريسيل 175 م ناصية بستون ريزيدينس موقع ...,New Cairo - El Tagamoa,Stone Residence
"Balcony,Built in Kitchen Appliances,Security,Electricity Meter,Water Meter,Natural Gas,Landline,Elevator",2,2,115,No,6,For Sale,Apartment,Cash,"590,000 EGPnegotiable",شقة لقطة فى قلب حلوان للبيع او الايجار بشا...,Helwan,
,3,2,176,,6,For Sale,Apartment,Cash,"1,000,000 EGP",شقه للبيع في عماير الشركه السعوديه ١٧٦متر ...,Hadayek al-Kobba,
,2,1,90,No,9,For Sale,Apartment,Cash,"450,000 EGPnegotiable",• شقة بكوبري القبة للبيع بجوار حرس الحدود ...,Gesr Al Suez,
"Balcony,Electricity Meter,Water Meter,Natural Gas,Elevator",2,1,100,,10+,For Sale,Apartment,Cash,"370,000 EGP",شقة تشطيب سوبر لوكس,New Nozha,
,3,1,90,No,2,For Sale,Apartment,Cash,"450,000 EGP",شقة للبيع,Shubra,
,2,1,35,,1,For Sale,Apartment,Cash,"80,000 EGP",شقه للبيع,Downtown Cairo,
,2,1,90,No,10,For Sale,Apartment,Cash,800 EGP,شقه للبيع ٢٠٠ الف,Matareya,
"Built in Kitchen Appliances,Central A/C & heating,Electricity Meter",2,1,100,Yes,5,For Sale,Apartment,Cash,"1,000,000 EGPnegotiable",بمصر الجديدة شقة مساحة 100 متر منطقة روكسي...,Heliopolis,
"Balcony,Security,Pets Allowed,Electricity Meter,Water Meter,Landline,Elevator",2,1,77,No,Ground,For Sale,Apartment,Cash,"900,000 EGPnegotiable",عرض مغري بشقه في مدينتي بموقع مميز,Madinaty,Madinaty
"Electricity Meter,Water Meter,Natural Gas",1,1,60,No,4,For Sale,Apartment,Cash,"150,000 EGPnegotiable",شقه للبيع,Tebeen,
Balcony,2,1,100,No,7,For Sale,Apartment,Cash,"300,000 EGPnegotiable",شقه للبيع,Helwan,
,2,1,100,,6,For Sale,Apartment,Cash,"450,000 EGPnegotiable",شقة ١٠٠ متر برج الباشا عين شمس الشرقية,Ain Shams,
"Balcony,Built in Kitchen Appliances,Private Garden,Security,Pets Allowed,Electricity Meter,Natural Gas",2,1,105,Yes,Ground,For Sale,Apartment,Cash,"1,500,000 EGPnegotiable",شقه ارضى ١٠٥ م و حديقه ٥٠ متر مدينتى من ال...,Madinaty,Madinaty
"Balcony,Pets Allowed,Electricity Meter,Water Meter,Natural Gas",2,1,113,No,4,For Sale,Apartment,Cash,"500,000 EGP",شقة تمليك 113 متر للبيع بالعباسية,Abasiya,
Balcony,2,1,85,No,7,For Sale,Apartment,Cash,"220,000 EGP",شقه للبيع,Zawya al-Hamra,
"Maids Room,Pets Allowed,Private Garden,Security",3,3,148,No,Ground,For Sale,Apartment,Cash,"870,000 EGP",شقه ارضى بجارن خاص بدون اوفر واقل سعر ف ال...,Zahraa Al Maadi,IL Bosco
"Balcony,Built in Kitchen Appliances,Central A/C & heating,Security,Pets Allowed,Electricity Meter,Natural Gas",2,1,90,Yes,4,For Sale,Apartment,Cash,"1,450,000 EGPnegotiable",شقه بالرحاب ٩٠ متر بالمرحله الخامسه تشطيبا...,Madinaty,Rehab City
,4,1,130,,4,For Sale,Apartment,Cash,"450,000 EGPnegotiable",شقة تمليك,Ain Shams,
,3,2,173,,6,For Sale,Apartment,Cash,"1,600,000 EGP",شقة للبيع بعمارات الشركة السعودية شارع الن...,Heliopolis,
,2,1,115,No,9,For Sale,Apartment,Cash,"350,000 EGPnegotiable",شقه للبيع سوبر سوبر لوكس,Maadi,
Balcony,2,1,72,No,6,For Sale,Apartment,Cash,"280,000 EGPnegotiable",شقه للبيع,Mokattam,
,2,1,120,No,Highest,For Sale,Apartment,Cash,"250,000 EGPnegotiable",شقه بحسانين الدسوقي المعادي,Dar al-Salaam,
,3,2,160,No,3,For Sale,Apartment,Cash,"750,000 EGPnegotiable",شقة على النيل مباشر برخصة رسمي دور ثالث بس...,Hadayek Helwan,One Kattameya
,3,2,205,No,Highest,For Sale,Apartment,Cash,"6,000,000 EGP",شقه في كورنيش المعادي علي النيل مباشرتاً,Maadi,
,3,1,70,,1,For Sale,Apartment,Cash,"160,000 EGPnegotiable",شقة تمليك,Masr al-Kadema,
"Balcony,Electricity Meter,Water Meter,Natural Gas",3,1,100,No,3,For Sale,Apartment,Cash,"350,000 EGP",شقه لقطه وَ,Salam City,2020 Compound
,3,3,143,No,8,For Sale,Apartment,Cash,"1,000,000 EGP",شقه للبيع كمبوند البارون سيتي المعادي الدا...,Maadi,Baron City
"Balcony,Pets Allowed,Electricity Meter,Water Meter,Natural Gas,Landline",3,1,130,No,1,For Sale,Apartment,Cash,"330,000 EGPnegotiable",شقة تمليك اول بلكونة للبيع في اول شارع مؤس...,Ain Shams,
"Balcony,Security,Electricity Meter,Water Meter,Elevator",3,2,138,No,2,For Sale,Apartment,Cash,"1,500,000 EGPnegotiable",شقة 138م نموذج200في B1 تمليك كاش,Madinaty,Madinaty
"Balcony,Security,Electricity Meter,Water Meter,Natural Gas,Landline,Elevator",8,2,103,,5,For Sale,Apartment,Cash,"1,000,000 EGP",103م بارخص سعر في السوق,Madinaty,Madinaty
"Elevator,Landline,Natural Gas,Water Meter,Electricity Meter,Pets Allowed,Covered Parking,Security,Balcony",3,2,136,No,4,For Sale,Apartment,Cash,"1,600,000 EGPnegotiable",شقة بكورنيش النيل المعادي,Maadi,
"Security,Pets Allowed,Elevator",2,2,96,No,5,For Sale,Apartment,Cash,"950,000 EGP",شقة للبيع في مدينتي B11 مساحة 96م,Madinaty,Madinaty
"Security,Covered Parking,Pets Allowed,Elevator",3,2,116,No,3,For Sale,Apartment,Cash,"900,000 EGP",شقة للبيع في مدينتي B11 مساحة 116م,Madinaty,Madinaty
"Balcony,Electricity Meter,Water Meter,Natural Gas,Landline,Elevator",3,2,150,,Highest,For Sale,Apartment,Cash,"1,250,000 EGP",للبيع شقة بزهراء المعادى بجوار خير زمان,Zahraa Al Maadi,
"Natural Gas,Water Meter,Electricity Meter",1,1,68,No,4,For Sale,Apartment,Cash,"3,000 EGP",شقه للبيع في العبور محليه 8,New Cairo - El Tagamoa,
,3,3,220,No,8,For Sale,Apartment,Cash,"1,200,900 EGP",شقه للبيع 220 متر بمدينة نصر في أفضل موقع ...,Nasr City,
"Security,Pets Allowed,Elevator",3,2,116,No,5,For Sale,Apartment,Cash,"1,300,000 EGP",شقة للبيع في مدينتي B11 مساحة 116م,Madinaty,Madinaty
"Balcony,Security,Electricity Meter,Water Meter,Elevator",3,2,160,No,10,For Sale,Apartment,Cash,"1,150,000 EGPnegotiable",شقه للبيع فى النزهة الجديده,New Nozha,
"Balcony,Private Garden,Security,Pets Allowed,Electricity Meter,Water Meter,Natural Gas,Landline,Elevator",3,3,175,No,Ground,For Sale,Apartment,Cash,"1,600,000 EGPnegotiable",للبيع شقه بالجولف سيتي العبور,Obour City,Gharb Golf
,2,2,96,,4,For Sale,Apartment,Cash,"1,350,000 EGP",للبيع شقتين مدينتي ٩٦م في B7 دور رابع فيو ...,Madinaty,Madinaty
"Electricity Meter,Water Meter,Natural Gas,Landline",2,1,80,No,Ground,For Sale,Apartment,Cash,"150,000 EGP",شقه للبيع,Marg,
"Balcony,Electricity Meter,Water Meter,Natural Gas,Landline",2,1,90,No,4,For Sale,Apartment,Cash,"350,000 EGP",شقه في سيدي بشر,Helwan,
,3,3,163,,Ground,For Sale,Apartment,Cash,"2,300,000 EGPnegotiable",للبيع بالرحاب,Rehab City,
"Private Garden,Security,Electricity Meter,Water Meter,Natural Gas,Landline,Elevator",3,1,140,No,2,For Sale,Apartment,Cash,"1,100,000 EGP",شقه للبيع مساحه 140 متر واجهه,Heliopolis,VGK
Private Garden,2,2,96,,2,For Sale,Apartment,Cash,"1,350,000 EGP",الحق العرض شقه للبيع تشطيب سوبر لوكس علي ح...,Madinaty,
,3,1,130,No,4,For Sale,Apartment,Cash,"350,000 EGP",شقه للبيع بحدائق حلوان,Helwan,
"Electricity Meter,Water Meter,Natural Gas",2,1,63,No,2,For Sale,Apartment,Cash,"295,000 EGPnegotiable",شقة للبيع مدينة العبور الحي الترفيهي,Obour City,
"Balcony,Built in Kitchen Appliances,Security,Electricity Meter,Water Meter,Landline,Elevator",3,3,170,Yes,6,For Sale,Apartment,Cash,"2,500,000 EGP",شقة 170م نموذج300في B3 تشطيبات الترا سوبر ...,Madinaty,Madinaty
"Balcony,Pets Allowed,Landline",2,1,115,No,1,For Sale,Apartment,Cash,"430,000 EGP",شقة للبيع بالزيتون الغربية,Matareya,
"Balcony,Security,Covered Parking,Pets Allowed,Electricity Meter,Water Meter,Natural Gas,Elevator",3,3,185,No,2,For Sale,Apartment,Cash,"1,600,000 EGP",تسكن حالا في كمبوند في التجمع الخامس,New Cairo - El Tagamoa,
Balcony,2,1,60,No,2,For Sale,Apartment,Cash,"200,000 EGP",شقه غرفتين تمليك او بلكونه روض الفرج مترو ...,Shubra,Abu Al-Hool
,2,1,115,No,9,For Sale,Apartment,Cash,"350,000 EGPnegotiable",شقة سوبر لوكس,Maadi,
,2,1,110,,2,For Sale,Apartment,Cash,"750,000 EGP",فرصه شقه تمليك للبيع,Al Manial,
,3,3,200,No,4,For Sale,Apartment,Cash,"1,300,000 EGP",شقة للبيع بالمقطم - تقسيم جنوب س,Mokattam,Not in Compound
"Balcony,Security,Elevator",3,3,185,No,4,For Sale,Apartment,Cash,"800,000 EGP",شقة بمدينة السلام الجديدة,Downtown Cairo,
"Balcony,Built in Kitchen Appliances,Security,Covered Parking,Natural Gas,Elevator,Landline",4,3,250,No,6,For Sale,Apartment,Cash,"2,400,000 EGP",شقه بانوراما شارع ابو داوود الظاهري,Nasr City,
,4,2,205,,3,For Sale,Apartment,Cash,"2,800,000 EGPnegotiable",شقه ٢٠٥م بالنزهه مصر الجديد موقع متميز,Heliopolis,
"Electricity Meter,Water Meter,Landline,Elevator",3,2,210,No,1,For Sale,Apartment,Cash,"2,850,000 EGP",للبيع شقه ٢١٠ م بجنوب الاكاديميه علي حديقه...,New Cairo - El Tagamoa,
"Balcony,Water Meter,Natural Gas",3,1,125,,5,For Sale,Apartment,Cash,"280,000 EGP",شقة ممتازة للبيع بجمال عبد الناصر,New Nozha,
,2,1,75,,1,For Sale,Apartment,Cash,"350,000 EGPnegotiable",شقه روووعه وبسعر خيالي المنشيه الجديده,Tebeen,
"Balcony,Pets Allowed,Electricity Meter,Water Meter,Natural Gas,Landline,Elevator",3,1,140,No,4,For Sale,Apartment,Cash,"1,350,000 EGPnegotiable",شقة للبيع 140 م بعمارات البنفسج عمارات – ا...,New Cairo - El Tagamoa,
"Security,Covered Parking,Pool,Natural Gas,Landline",3,3,158,No,Ground,For Sale,Apartment,Cash,"2,375,000 EGP",شقه 158م وحديقه 120م استلام فوري بحرى,New Cairo - El Tagamoa,Galleria Moon Valley
"Built in Kitchen Appliances,Electricity Meter,Water Meter,Natural Gas,Landline,Elevator",3,2,150,No,8,For Sale,Apartment,Cash,"800,000 EGP",شقه للبيع بحلميه الزيتون,Helmeyat El Zaytoun,
"Balcony,Security,Electricity Meter,Water Meter,Elevator",3,2,150,No,4,For Sale,Apartment,Cash,"900,000 EGPnegotiable",الهضبة الوسطي,Mokattam,Hadaba
"Balcony,Pets Allowed,Electricity Meter,Water Meter,Natural Gas,Landline,Elevator",3,1,140,No,4,For Sale,Apartment,Cash,"1,350,000 EGPnegotiable",ارخص شقة بكمبوند في التجمع الخامس و القاهر...,New Cairo - El Tagamoa,
,2,1,120,No,9,For Sale,Apartment,Cash,"900,000 EGP",شقة للبيع في شارع سعد سليم أمام نادي إسكو ...,Shubra,
"Balcony,Elevator",2,1,118,,9,For Sale,Apartment,Cash,"675,000 EGP",شقة تمليك بمشروع بانوراما بدر الدين 118م(ع...,Hadayek al-Kobba,
"Electricity Meter,Natural Gas",2,1,100,No,5,For Sale,Apartment,Cash,"260,000 EGP",شقه لقطة مرخصه ومتشطبه في عين شمس متفرع من...,Waili,
"Balcony,Private Garden,Covered Parking,Pets Allowed,Electricity Meter,Water Meter,Natural Gas,Landline",4,2,160,No,Ground,For Sale,Apartment,Cash,"2,200,000 EGP",شقة بحديقة خاصة بالمعادى الجديدة لقطة Appa...,Maadi,
"Balcony,Security,Electricity Meter,Water Meter,Natural Gas,Landline,Elevator",3,1,122,No,2,For Sale,Apartment,Cash,"1,000,000 EGP",شقة للبيع من المالك تشطيب سوبر لوكس بإمتدا...,Nasr City,
,3,3,175,,3,For Sale,Apartment,Cash,"1,850,000 EGP",بنتهاوس لقطة علي البحيرة مباشرة بمشروع ستو...,New Cairo - El Tagamoa,Stone Residence
,3,1,160,No,3,For Sale,Apartment,Cash,"6,000 EGP",شقة للبيع على شارع جسر البحر الرئيسي من مح...,Shubra,
,2,2,140,No,1,For Sale,Apartment,Cash,"1,550,000 EGP",شقة 140 م بكمبوند ستون ريزيدنس علي حمام سب...,New Cairo - El Tagamoa,Stone Residence
"Balcony,Security,Electricity Meter,Natural Gas",3,1,96,No,5,For Sale,Apartment,Cash,"550,000 EGPnegotiable",شقة 96 متر زهراء مدينة نصر- مساكن الضباط,Nasr City,
,2,1,120,No,3,For Sale,Apartment,Cash,"1,100,000 EGP","شقة للبيع في شارع تفتيش الرى ""منطقة أغاخان...",Shubra,
,2,1,128,No,1,For Sale,Apartment,Cash,"1,200,000 EGPnegotiable",امتلك باقل سعر بكمبوندستون ريزيدنس التجمع ...,New Cairo - El Tagamoa,Stone Residence
"Balcony,Security,Covered Parking,Electricity Meter,Water Meter,Natural Gas,Elevator",3,3,156,No,3,For Sale,Apartment,Cash,"920,000 EGPnegotiable",شقه للبيع بكمبوند ابراج النصر,Nasr City,
,3,2,276,Yes,10+,For Sale,Apartment,Cash,"2,000,000 EGP",شقة للبيع على شارع دولتيان الرئيسي منطقة أ...,Shubra,
"Balcony,Electricity Meter,Water Meter,Natural Gas,Landline,Elevator",3,1,135,No,1,For Sale,Apartment,Cash,800 EGPnegotiable,شقة سكني اوادراي او عيادة او جيم,Hadayek al-Kobba,
"Balcony,Pets Allowed,Electricity Meter,Water Meter,Natural Gas,Landline",4,2,170,No,4,For Sale,Apartment,Cash,"830,000 EGPnegotiable",للبيع شقة فاخرة بالمطرية,Matareya,
,3,3,270,No,2,For Sale,Apartment,Cash,"2,700,000 EGPnegotiable",شقة سكنية بمصر الجديدة - روكسي,Heliopolis,Not in Compound
"Balcony,Electricity Meter,Natural Gas",1,1,70,No,4,For Sale,Apartment,Cash,"140,000 EGP",شقة للبيع ب 140 ألف جنيه نهائي,Salam City,
,3,1,100,No,7,For Sale,Apartment,Cash,"360,000 EGP",شقة للبيع,Zawya al-Hamra,
"Balcony,Security,Pets Allowed,Elevator",2,1,65,No,2,For Sale,Apartment,Cash,"650,000 EGPnegotiable",شقة كمبوند المنتزة,Nasr City,
,2,1,117,No,2,For Sale,Apartment,Cash,"1,000,000 EGP",شقه للبيع في كمبوند عربيه التجمع الخامس 11...,New Cairo - El Tagamoa,
"Electricity Meter,Natural Gas,Landline",3,1,105,No,1,For Sale,Apartment,Cash,"490,000 EGP",شقة بالمجاورة السادسة ١٠٥ متر,New Cairo - El Tagamoa,
,3,1,125,No,6,For Sale,Apartment,Cash,"270,000 EGP",شقة للبيع فى عين شمس الشرقية,Ain Shams,
,3,1,155,No,4,For Sale,Apartment,Cash,"1,550,000 EGP",شقة للبيع أول نمرة من شارع معهد ناصر الرئي...,Shubra,
,2,1,112,No,1,For Sale,Apartment,Cash,"256,000 EGPnegotiable",شقه للبيع بزهراء مدينه نصرشارع أ متفرع من ...,Nasr City,
"Balcony,Natural Gas",3,2,140,Yes,1,For Sale,Apartment,Cash,"450,000 EGP",شقة 140 متر الدور الأول على الشارع الرئيسي,Salam City,
"Pets Allowed,Electricity Meter,Water Meter,Natural Gas,Landline",2,1,75,No,1,For Sale,Apartment,Cash,"280,000 EGP",شقة تشطيب سوبر لوكس,Mokattam,
,3,2,137,No,4,For Sale,Apartment,Cash,"1,550,000 EGP",شقه لقطه/////تشطيب روووعه,Madinaty,Madinaty
"Electricity Meter,Water Meter,Natural Gas,Landline,Elevator",4,2,180,No,10+,For Sale,Apartment,Cash,"750,000 EGP",شقة للبيع بيتشو أمريكان المعادي,Ezbet El Nakhl,
,3,1,140,Yes,5,For Sale,Apartment,Cash,"570,000 EGP",شقة عريس سوبر لوكس ع المفتاح 150 متر,Gesr Al Suez,
"Balcony,Private Garden,Security,Covered Parking,Pets Allowed,Electricity Meter,Water Meter,Natural Gas,Landline",3,2,210,,Ground,For Sale,Apartment,Cash,"1,500,000 EGPnegotiable",شقة ارضي مرتفع تطل على ش الجزائر الرئيسي م...,Maadi,
"Pets Allowed,Electricity Meter,Natural Gas,Landline",4,1,110,No,3,For Sale,Apartment,Cash,"500,000 EGP",شقتين للبيع في المطرية.,Matareya,
"Balcony,Security,Covered Parking,Pets Allowed,Electricity Meter,Water Meter,Natural Gas",3,1,125,No,3,For Sale,Apartment,Cash,"875,000 EGP",للبيع شقة تشطيب الترا سوبر لوكس ٢٠١٩ مساحه...,Abasiya,
,2,1,125,No,2,For Sale,Apartment,Cash,"450,000 EGP",شقه روعه جاهزه على السكن مباشره,Helwan,
"Balcony,Electricity Meter,Water Meter,Natural Gas,Landline",2,1,86,No,1,For Sale,Apartment,Cash,"310,000 EGP",شقه بقصر قريش مدينه نصر ٨٦ متر دور اول,Nasr City,
"Security,Pets Allowed,Electricity Meter,Water Meter,Natural Gas,Landline,Elevator",2,1,140,No,7,For Sale,Apartment,Cash,"900,000 EGP",شقه في حدائق الزيتون ارخص سعر في مصر,Madinaty,
"Elevator,Water Meter,Electricity Meter,Natural Gas,Balcony",3,2,135,,2,For Sale,Apartment,Cash,"175,000 EGP",شقه للبيع في مدينتي,Madinaty,
"Balcony,Built in Kitchen Appliances,Security,Electricity Meter,Water Meter,Natural Gas,Landline,Elevator",3,2,103,No,4,For Sale,Apartment,Cash,"1,250,000 EGPnegotiable",شقه للبيع بمدينتى ١٠٣م B6,Madinaty,Madinaty
,2,1,100,No,2,For Sale,Apartment,Cash,"1,250,000 EGP",للبيع في مدينتي B1 شقه ١٠٠م تشطيب شركه خال...,Madinaty,Madinaty
Natural Gas,3,1,100,No,1,For Sale,Apartment,Cash,"450,000 EGP",بيع شقه,Helwan,
Balcony,3,1,150,No,2,For Sale,Apartment,Cash,"800,000 EGP",سوبر لوكس مدينة بدر الحي الاول,Badr City,
"Balcony,Electricity Meter,Water Meter,Natural Gas,Landline",3,1,80,,1,For Sale,Apartment,Cash,"250,000 EGP",شقه تمليك,Ain Shams,
"Electricity Meter,Water Meter,Natural Gas",2,1,70,No,4,For Sale,Apartment,Cash,"230,000 EGP",شقة للبيع,Salam City,
,2,1,140,No,2,For Sale,Apartment,Cash,"1,180,000 EGP",شقة 140m للبيع بمصر الجديدة شارع نهرو والس...,Heliopolis,
"Balcony,Security,Electricity Meter,Water Meter,Natural Gas,Landline",3,2,164,No,2,For Sale,Apartment,Cash,"850,000 EGP",شقة بالخمائل,Shubra,
"Central A/C & heating,Security,Pets Allowed,Electricity Meter,Water Meter,Natural Gas,Landline,Elevator",2,1,76,No,10,For Sale,Apartment,Cash,"620,000 EGPnegotiable",شقة للبيع مصروالسودان حدائق القبه,Hadayek al-Kobba,
